	HEX_600	HEX_weighted_average_distance	HEX_weighted_mean_home_distance	HEX_weighted_max_home_distance	HEX_weighted_median_home_distance	HEX_weighted_radius_of_gyration	HEX_weighted_num_reporting_2015	HEX_weighted_HEX_coverage	HEX_weighted_subject_coverage	HEX_weighted_subject_hhi	HEX_total_reporting	HEX_total_user	HEX_normalized_total_311_per_100	HEX_num_311_including_government_users	HEX_total_population	HEX_income_below_poverty	HEX_below_poverty_unemployed	HEX_above_poverty_unemployed	HEX_total_housing_units	HEX_Owner_occupied_housing_units	HEX_Renter_occupied_housing_units	HEX_less_than_bacholar	HEX_estimate_total_for_degree	HEX_White_population	HEX_Black_or_African_American_population	HEX_American_Indian_and_Alaska_Native_population	HEX_Asian_population	HEX_Native_Hawaiian_and_Other_Pacific_Islander_population	HEX_Some_other_race_population	HEX_Mean_travel_time_to_work_minutes	HEX_Foreign_born_population	HEX_Citizen_population	HEX_obrien.IndividualNeeds	HEX_obrien.PublicNeeds	HEX_minkoff.CausedByHumanBehavior	HEX_minkoff.CausedByUsage	HEX_wheeler.Detritus	HEX_wheeler.Infrastructure	HEX_600_coverage_in_HEX	HEX_income_below_poverty_percentage	HEX_renter_occupied_housing_units_percentage	HEX_below_poverty_unemployed_percentage	HEX_above_poverty_unemployed_percentage	HEX_less_than_bacholar_percentage	poverty_index	HEX_Foreign_born_population_percentage	HEX_Citizen_population_percentage	HEX_White_population_percentage	HEX_Black_or_African_American_population_percentage	HEX_American_Indian_and_Alaska_Native_population_percentage	HEX_Some_other_race_population_percentage	user_type	frequency
	394	965.0313552759	3482.9135051142	4317.5343553737	3788.5484055954	247.370476887	8.5555555556	3.2222222222	2.3333333333	0.4732300494	81	63	15.43581049	112	725.5854822	167.656937	18.27011066	29.60802382	234.9832222	44.7881664	190.1950558	400.1701228	437.4959523	110.8186443	571.7810139	16.99438732	9.452619335	0.965444779	32.39480509	35.8296807533	191.7580421	641.4674099	9	81	7	59	19	24	20.41935484	1.1855798756	1.0886623216	0.7016643235	0.7545665971	1.1371542719	1.866096721	0.2642804284	0.8840686944	0.1527299636	0.788027087	0.0234216198	0.044646435	non_gov	heavy
	395	137.9347181264	205.4810442269	474.7438413643	153.5138649888	36.4245871042	4.6444444444	1.4666666667	1.8444444444	0.377792685	2025	765	25.34309382	629	2481.93849	477.7352143	40.94210841	138.7570491	860.6252003	173.5420748	687.0831255	1293.199252	1444.372094	274.8258756	2076.947045	63.74473322	12.82890707	6.470635056	88.42242488	36.8066410676	698.138131	2148.502821	158	391	1	230	112	104	9.850220264	0.6955756501	1.0334807552	-0.0377205952	1.7999508243	0.9274856312	1.1195192914	0.2812874428	0.865655144	0.110730333	0.8368245439	0.025683446	0.0356263563	non_gov	heavy
	396	198.2282443944	158.3289160719	489.8013140933	107.1633776865	56.9968679453	5.380952381	1.2857142857	1.5119047619	0.2576311447	7056	2100	30.0405224	811	2699.68674	494.4705639	43.20395004	166.7824464	946.7148179	195.4225518	751.2922661	1389.139336	1566.325102	269.8583454	2280.705474	69.52904298	8.366442743	8.203045231	103.4982953	37.1216716642	774.8343212	2315.904131	229	454	5	285	163	64	2.989690722	0.5771223631	1.009623185	-0.0796717777	2.2064268608	0.8828378313	1.005812267	0.2870089739	0.8578417995	0.0999591328	0.8448037471	0.0257544855	0.0383371499	non_gov	heavy
	397	465.9132194768	341.0519707647	989.8525436165	226.6822986115	122.9666583162	7.010989011	1.7692307692	1.8351648352	0.3938267073	8281	2730	28.52753752	864	3028.652576	427.4801808	102.1543938	146.2073863	965.4610457	369.3915718	596.0694739	1620.329408	1909.078252	313.8789513	2543.758605	71.81302042	45.5829195	2.026708104	135.0299346	38.264005552	992.6834292	2492.229348	247	511	2	295	157	118	3.502762431	0.043508564	0.1293903304	1.4296146017	1.2716180545	1.0235213189	0.9844232682	0.3277640483	0.8228838685	0.1036364995	0.8398977899	0.023711211	0.0445841612	non_gov	heavy
	398	512.1412392697	474.4050921827	1700.9620596572	330.8583923299	272.2868328947	5.9101123596	2.0898876404	1.8314606742	0.2908467128	7921	3115	44.37576652	973	2192.638181	251.8466943	71.8378482	80.50475322	706.8790876	316.6168516	390.2622359	1091.193399	1483.289771	484.5884001	1284.713923	12.16390538	282.147891	0.147971038	188.5041136	34.8264073358	841.514627	1806.402739	214	657	8	416	207	135	7.081632653	-0.2903427853	-0.196862223	1.3473541244	0.471448036	0.7665891891	0.5163285978	0.383790921	0.8238489846	0.2210070062	0.5859215324	0.0055476118	0.0859713724	non_gov	heavy
	399	185.6627026452	434.4856120127	642.8831664254	406.775391819	70.6442903853	6.1604938272	1.4444444444	1.8148148148	0.3627934198	6561	1701	47.43402691	844	1779.313406	190.8667167	42.73743301	50.88086869	603.638398	291.3655202	312.2728778	873.9038189	1259.543998	518.2938767	837.9312794	5.32482629	376.7594934	0	101.3152571	33.7472669606	651.0885151	1524.293481	180	554	14	297	152	157	4.648829431	-0.3867474508	-0.3705966917	0.6028310392	-0.090677456	0.7217529783	-0.0410823152	0.3659212103	0.8566750949	0.2912886931	0.47092956	0.0029926298	0.0569406473	non_gov	heavy
	400	467.0912147633	308.7771577435	785.2379243672	148.9987040972	76.1749473043	4.2769230769	1.3538461538	1.5076923077	0.2010326522	4225	1625	54.70092488	1036	1893.93507	315.9496831	49.68716977	48.07739796	671.3279797	230.2099447	441.118035	1050.877066	1367.924502	674.7582532	534.4969088	20.50740492	637.3330905	0	118.8075669	33.8499557186	747.9259485	1693.633756	252	676	5	408	208	129	6.6352657	0.3696283544	0.3276805681	0.7914983754	-0.3129528818	1.1602131279	0.9787993139	0.3949058024	0.8942406648	0.3562731711	0.2822150122	0.0108279345	0.0627305385	non_gov	heavy
	401	318.6956600506	206.2504685419	460.933388666	115.6334116976	26.7079179832	3.3636363636	1.1212121212	1.4545454545	0.2577861953	1089	429	37.74640608	678	1796.197494	288.7951185	45.21143742	47.76346958	645.2201849	228.0507407	417.1694442	994.8628999	1306.293617	664.2897246	508.017746	21.09212328	579.4614122	0	109.9901594	33.8950947401	697.6058004	1611.926954	132	436	22	265	103	127	3.479338843	0.2929081895	0.2750761539	0.7008826817	-0.229430867	1.1533821325	0.8529914717	0.3883792304	0.8974107577	0.3698311165	0.2828295595	0.0117426527	0.0612350033	non_gov	heavy
	406	103.0976773402	2202.6014028017	2303.3723804791	2155.3468078599	23.9251027312	3.625	1.125	1.5	0.3046875	64	24	86.7238588	391	450.8563219	14.52813067	1.176086769	6.503068016	199.1045718	147.7026618	51.40190995	125.4261948	347.568231	388.1086337	7.886699509	1.798720941	50.36418634	0	8.855241553	34.7	95.95484402	421.246608	69	224	3	139	49	78	5.51048951	-1.3399207301	-1.6653433298	-1.220172963	-1.0717472233	-0.7436261415	-2.5175589015	0.2128279883	0.93432561	0.8608255332	0.0174927114	0.0039895658	0.0196409391	non_gov	heavy
	407	171.7388024298	132.5538407472	229.3897617476	125.756377668	68.8414768018	3.3125	1.4375	1.8125	0.3967013889	256	96	91.39341744	518	566.7804253	23.12056708	0.99274206	8.686972509	237.1504304	167.7340299	69.41640045	165.4393464	434.7522484	496.8595077	10.30109405	2.633785647	53.63027894	0	10.82118653	33.6815271165	110.109951	531.8217806	97	374	1	288	62	177	6.430693069	-1.2310798887	-1.4927535687	-1.2931438899	-1.0092319462	-0.6493682589	-2.3778689785	0.1942726779	0.9383206562	0.876634911	0.0181747527	0.0046469242	0.0190923787	non_gov	heavy
	408	596.9456243874	553.0675481619	905.5818783651	652.7075375892	110.1903945381	3.7391304348	1.6956521739	1.4782608696	0.1976547866	529	230	45.38417225	461	1015.77263	57.13442593	0.209212024	17.22292772	382.5210302	242.6065852	139.914445	321.5898177	772.099745	919.422816	19.71084206	5.924427711	64.81694586	0	18.38861262	31.8447657396	163.3455514	960.4389325	106	322	0	211	66	133	4.010810811	-1.034791252	-1.1277454244	-1.4247430541	-0.8964889868	-0.479379208	-2.0948171155	0.1608091679	0.9455255085	0.9051462787	0.0194047777	0.0058324349	0.0181030794	non_gov	heavy
	409	473.6592728657	348.6544002257	936.1344685568	190.9570009743	77.2531329432	5.8181818182	3.1515151515	1.3333333333	0.2374493083	1089	462	53.36108838	606	1135.658995	66.21653885	0	19.5021313	421.3367438	262.5984657	158.7382781	363.2838878	862.1756188	1032.252345	22.22335893	6.80306906	67.80392163	0	20.40920718	31.6	177.5601025	1074.884911	110	451	0	336	93	162	3.913043478	-1.0086339437	-1.0728889198	-1.4422798812	-0.8814649267	-0.4567265664	-2.0534981522	0.1563498403	0.9464856226	0.9089456866	0.0195686901	0.0059904153	0.017971246	non_gov	heavy
	410	614.6587180536	345.3349085688	999.608597539	208.8716734876	76.9539449208	4.9047619048	1.5238095238	1.6666666667	0.3551474637	441	210	46.0538782	460	998.8301051	64.72324548	8.774149652	25.40935909	389.1150583	263.5834963	125.531562	325.2122334	771.4357807	899.8716247	37.25178659	4.704406717	51.64249898	0.841176117	20.42370728	33.0396866388	140.1822551	950.1249161	59	343	0	207	66	133	7.212643678	-0.9261739633	-1.3433836502	-0.6943268968	-0.3092010991	-0.4174690418	-1.760737397	0.1403464457	0.9512377643	0.900925613	0.0372954183	0.0047099168	0.0204476289	non_gov	heavy
	411	685.475907703	433.1094530601	1626.7945645451	72.0110845081	251.2082529071	6.7966101695	1.7966101695	2.0847457627	0.3092503358	3481	1003	56.18416544	620	1103.513766	110.9602351	38.84757357	35.28270808	469.3400981	331.7774671	137.5626309	372.7215856	891.6115329	972.9971686	77.68766077	6.335143648	53.28375058	0.103271645	20.16913759	35.3443150392	145.8964893	1061.963053	148	426	3	278	109	134	2.454545455	-0.4720750859	-1.490817293	1.555136167	0.1431175273	-0.3337529801	-0.3733668581	0.1322108467	0.9623469011	0.8817263532	0.0704002643	0.0057408832	0.0182771962	non_gov	heavy
	412	967.1525031095	916.7471021856	2361.4605003943	1093.5523028832	354.3809199298	8.5	2.2083333333	2.375	0.3718477068	576	192	52.8487653	717	1356.701516	150.9858625	58.24864233	41.10963378	583.9296836	401.0392092	182.8904745	461.1399294	1105.776724	1187.324559	105.3650804	10.83770032	70.45469762	0	22.44307994	35.4869394876	191.2951967	1308.672515	126	502	25	358	94	177	2.475806452	-0.3357008963	-1.3903542724	2.2133513796	0.0273789339	-0.3190341722	0.1166494655	0.1410002086	0.9645986973	0.8751553271	0.0776626835	0.0079882717	0.0165423858	non_gov	heavy
	413	1121.4897091704	960.9903596935	2047.6340744805	1019.6914691856	224.069595577	9.8541666667	2.4375	2.4583333333	0.3568777186	2304	720	59.42185656	792	1332.842906	139.9103716	49.3046542	41.19217962	558.4436393	367.9938221	190.4498172	487.4672524	1063.157992	1100.793505	163.9182892	17.57702365	66.60079277	0.530009095	33.49775888	34.8223270424	219.30737	1262.659023	98	582	31	372	100	195	4.562289562	-0.4159406996	-1.2513110986	1.7074248151	0.0692149645	-0.1412414511	-0.0958608644	0.1645410491	0.9473427193	0.8258989113	0.1229839529	0.0131876184	0.0251325634	non_gov	heavy
	414	323.0466390182	385.2471633885	993.6108055604	231.0156108875	44.5084652532	6.5405405405	1.4594594595	1.4864864865	0.155974833	1369	444	36.45927036	799	2191.486533	244.6238227	39.79398209	63.26861234	807.0222434	431.8080427	375.2142007	1048.908791	1601.978811	1240.628584	736.4425261	64.97557206	118.7251984	5.858911634	135.7695418	32.9608333211	589.2395347	1939.462883	159	537	10	365	99	219	5.621052632	-0.3314374505	-0.6322972457	0.1038268806	-0.0716823184	0.635614692	-0.4328678834	0.2688766396	0.8849987686	0.566112803	0.3360470233	0.0296490857	0.0619531719	non_gov	heavy
	415	73.8104608225	90.2373151461	141.8535070542	97.6012386624	6.6806395444	3.8974358974	1.2307692308	1.4615384615	0.3728415896	1521	624	54.1256139	731	1350.562049	147.5609573	24.0035762	34.53205307	482.2101029	262.7071562	219.5029466	552.7087117	936.4459168	679.4832211	435.5665748	25.30066596	67.03999424	0.002300001	174.5971636	33.931268829	379.5551921	1159.976758	155	476	21	294	86	164	3.822878229	-0.3614842396	-0.680932835	0.0710105786	-0.3002340186	0.1581533443	-0.5570274772	0.2810349901	0.8588844614	0.5031114428	0.3225076368	0.0187334347	0.1292774099	non_gov	heavy
	416	1470.1708087454	1281.7969869537	3170.2133293886	1588.1123770258	374.9533268587	26.6666666667	6.5	4.6666666667	0.667104744	36	18	11.30717844	76	672.139388	50.46800164	11.55942096	22.08997844	234.8574944	160.4445706	74.41292378	288.2606377	461.7503937	307.9361025	245.9461469	16.61286906	12.44755565	0	95.68901692	33.1081540926	190.4884242	567.3601434	7	59	3	44	16	37	5.705882353	-0.7955231689	-1.3721858052	0.0220455979	0.2048753465	0.2932114007	-1.2303711353	0.2834061321	0.84411084	0.4581432185	0.3659153909	0.0247164046	0.1423648407	non_gov	heavy
	417	405.3475440108	302.151388699	1296.7076010667	230.1613224499	232.8666691482	27	6	4	0.5947237916	9	6	262.9554667	204	77.57967634	11.21907655	1.197308446	3.5805512	22.69903818	6.770213664	15.92882452	43.50045427	52.91898836	24.03670826	43.60210142	3.151722383	1.651662496	0	9.089670488	28.641809164	14.32970697	71.49981782	2	182	3	159	14	51	13.68	0.0875594307	0.5507921822	-0.1282084659	1.1247536723	1.200505575	0.4565837903	0.1847095482	0.9216307826	0.3098325411	0.5620299475	0.0406256191	0.117165615	non_gov	heavy
	419	762.9548953002	781.8402634363	1864.5725521101	608.3687222631	277.4323978388	6.8163265306	3.5102040816	2	0.29715734	2401	1078	48.97007216	882	1801.100062	446.5179285	46.54423539	44.35775071	591.9447931	105.9349028	486.0098903	1006.443473	1081.930395	302.9334745	1403.387446	38.33340385	32.22699303	0	74.79637252	34.6822023547	466.2513392	1630.750112	152	548	6	297	153	173	5.689045936	1.3995892059	1.1468205579	0.7580558165	-0.3653418169	1.1872524824	2.0661565069	0.2588703143	0.9054189417	0.168193584	0.7791834977	0.0212833283	0.0415281605	non_gov	heavy
	420	216.8091408653	148.2944898073	312.0679058656	122.9231792619	29.1757102904	3.8269230769	1.0769230769	1.4038461538	0.1768696581	2704	884	29.18597003	553	1894.746001	444.1034288	51.97051729	53.52146327	618.1893615	128.4573844	489.7319771	1045.353934	1132.296627	295.6844568	1497.919084	41.0695524	35.94978337	0	83.53642432	34.7601582549	479.7614006	1719.902384	139	334	3	186	102	41	4.683760684	1.227778538	1.0027565654	0.8931505027	-0.1148017284	1.1385202111	1.9431446321	0.2532061819	0.9077218704	0.1560549312	0.790564584	0.0216754923	0.0440884553	non_gov	heavy
	421	757.9785335501	489.7276618718	3949.6481680291	238.2449784327	623.3934577786	18.4086021505	5.0430107527	2.9139784946	0.4530665058	8649	1860	30.95370642	688	2222.67405	409.198198	55.0654162	84.71151738	724.0053975	231.3662362	492.6391613	1181.696981	1383.642001	361.9061425	1702.583935	29.41394963	126.5785674	0.19007075	92.03439329	37.6932618832	614.2631017	1921.610239	130	447	5	261	174	100	10.22	0.5891028216	0.4443541145	0.6671448459	0.5681223727	1.0005065042	1.0942665768	0.2763622051	0.8645488253	0.1628246582	0.7660070243	0.0132335866	0.041407058	non_gov	heavy
	422	803.9014699332	716.2328333549	2371.712260644	397.4578159982	419.3828748402	8.404494382	2.5730337079	1.9101123596	0.3309665823	7921	2670	40.39330749	1052	2604.391829	365.418209	69.69369449	127.3468893	841.8194378	300.977364	540.8420737	1345.563118	1703.418186	495.2560998	1843.659696	23.34569535	252.0043087	0.300483139	126.1826287	37.1927391835	752.5636882	2167.177481	184	723	30	414	214	168	5.714673913	0.0328793402	0.2546642138	0.8362149552	1.3146937885	0.8972597541	0.7217586594	0.2889594722	0.8321242053	0.1901619005	0.7079041162	0.008963972	0.0484499403	non_gov	heavy
	423	188.4811088256	312.0581048479	681.3350081264	277.9881330041	100.6256548246	11.2268041237	1.6701030928	1.9072164948	0.2708604889	9409	2328	41.49538597	1042	2511.122564	351.4518302	61.65632951	125.2118923	818.5252724	285.5450843	532.9801881	1289.474538	1661.720472	536.6960825	1681.440952	13.31473482	295.816828	0.034092233	130.2241135	36.8028938728	704.3958571	2100.694294	236	685	7	382	213	131	4.493540052	0.0284287981	0.2980245399	0.6483186556	1.3815618489	0.8756088075	0.6423843629	0.2805103451	0.8365558592	0.2137275536	0.6695973252	0.0053023038	0.0518589237	non_gov	heavy
	424	481.5124570945	361.3559323318	925.3901433864	273.6946252783	112.2254531853	5.1684210526	1.6105263158	1.4526315789	0.1771596767	9025	3040	48.99824563	1126	2298.041462	231.6043388	40.21085234	108.3208357	938.490846	398.3737746	540.1170714	1188.320434	1745.219348	960.4824792	826.9041384	59.87035614	451.3186376	3.697113022	128.5539726	36.3600621371	853.0223856	2093.274335	381	601	1	369	189	101	3.45302714	-0.4691333281	-0.0798305633	0.0475830143	1.1927988943	0.9003551208	-0.1929279592	0.3711953852	0.910894938	0.4179569843	0.3598299474	0.0260527746	0.0559406672	non_gov	heavy
	425	732.8194295108	474.3690232004	1323.1714262736	347.0036948786	190.9982930174	4.4130434783	1.847826087	1.5	0.1950495568	2116	874	48.26695984	997	2065.595188	193.581531	34.4710144	90.31106394	858.2518234	381.1942408	477.0575827	1068.43955	1570.659679	1006.913793	643.5550106	51.87600545	361.1026796	1.716664667	107.7541864	35.164400818	710.7156607	1903.320355	217	663	2	421	158	147	9.150259067	-0.5588830363	-0.1780964266	-0.0213595243	0.9564207161	0.9014125267	-0.340692007	0.3440730618	0.9214391891	0.4874690834	0.3115591159	0.0251143137	0.0521661684	non_gov	heavy
	426	650.2173068368	728.2142361959	1604.3841366409	745.1010519391	283.9631184074	5.44	2.16	1.68	0.3014029904	625	300	84.3099578	669	793.5005751	63.67860634	6.414969292	27.91335783	328.6379569	161.3877718	167.2501851	422.8343081	624.8782389	510.8304021	174.886215	10.26366209	102.0210458	0	19.94742924	31.8001637534	192.4445004	749.1694556	118	459	8	275	103	131	7.637130802	-0.7299268257	-0.412556414	-0.7539316171	0.3649477421	1.0088778977	-0.9531551851	0.2425259747	0.944132215	0.6437681561	0.2203983469	0.0129346624	0.0251385189	non_gov	heavy
	427	351.9425971865	377.8292101759	623.8608038784	407.861932673	45.7461603097	6.0930232558	1.4418604651	1.5813953488	0.2551368702	1849	602	73.21912019	359	490.3090874	34.4034345	0	14.67559094	200.8871874	105.6161381	95.27104937	266.5664715	398.8873734	367.6115238	80.11429152	0.962333832	48.35727506	0	0.481166916	29.4	80.59545843	470.1000769	92	221	3	113	67	57	4.652439024	-0.8579972402	-0.5857593951	-1.4422798812	0.0017751386	1.0831833084	-1.4848605706	0.16437684	0.9587831206	0.7497546614	0.1633954858	0.0019627085	0.0009813543	non_gov	heavy
	432	0.3056892466	38.080221939	38.2309357971	38.2309357971	2.48289215536752e-08	4.5428571429	1	1.3428571429	0.0928571429	1225	315	82.23873443	395	480.3089478	16.86640017	1.113982845	7.074284446	208.3506721	152.2185316	56.13214059	135.8403496	369.6491681	416.0251022	8.512473141	2.022790073	50.88455811	0	9.34479035	34.356248174	99.21514133	449.4125971	121	248	2	178	44	87	3.882352941	-1.3031851048	-1.6091550909	-1.2448018853	-1.0506472599	-0.711812512	-2.4716063281	0.2065652572	0.9356740056	0.8661614657	0.0177229118	0.0042114353	0.0194557907	non_gov	heavy
	433	171.6536822218	389.6251456114	505.4699251282	339.9524707083	12.6919880372	3.5555555556	1.2222222222	1.3333333333	0.1234567901	324	108	53.44685152	579	1083.319192	62.2514841	0.091337461	18.50708014	404.3906398	253.8704416	150.5201983	345.0811555	822.8504338	982.9934047	21.12644822	6.419473185	66.49987239	0	19.52705914	31.700196601	171.3543358	1024.920264	132	405	0	281	81	137	5.788990826	-1.0193416244	-1.0955429063	-1.4351010559	-0.8876151329	-0.4659995864	-2.0705270789	0.1581752978	0.9460925935	0.9073903721	0.0195015914	0.0059257449	0.018025213	non_gov	heavy
	434	832.7454714178	799.6025089692	1687.6828819057	584.3239792342	180.363674163	7.2820512821	3.5128205128	1.4358974359	0.279971352	1521	585	58.12955147	626	1076.90492	39.34627772	0	28.89503599	401.7405893	274.6840355	127.0565537	332.6207297	807.1369005	976.0953194	22.5379029	3.950797517	55.42955583	8.115821807	30.58121211	32.1426098061	155.1997705	1026.895628	80	480	7	277	92	171	6.743119266	-1.2851404653	-1.3750720934	-1.4422798812	-0.2128081788	-0.5325643583	-2.4064675142	0.1441165024	0.9535620173	0.9063895069	0.0209284055	0.0036686595	0.0283973186	non_gov	heavy
	435	483.990868859	451.2576323914	912.1090119122	393.1772974632	80.6352093555	4.5	2.0357142857	1.5	0.2421075838	784	308	41.43639748	423	1020.841641	10.86515173	0.415391114	39.73992842	383.2461639	290.2138217	93.03234223	303.3467256	752.2454266	918.4420747	26.4096434	0.791348215	40.8730812	17.36780996	44.28746702	32.7738140323	134.2814415	980.4907939	103	297	1	202	87	87	2.157068063	-1.6140118105	-1.7423685549	-1.4076333539	0.6246218361	-0.6131701324	-2.8113739384	0.1315399334	0.9604729613	0.8996910371	0.0258704605	0.0007751919	0.0433832881	non_gov	heavy
	436	485.5028826939	288.312615372	866.9925852385	103.5724006367	55.5837387744	10.2833333333	1.5833333333	1.9166666667	0.2395436563	3600	960	39.11113332	629	1608.237723	146.9445107	25.54817953	38.4649567	597.4913433	372.6663205	224.8250228	607.4463483	1196.578041	1286.100903	196.7062625	8.296650727	33.0784681	8.984529902	131.6695267	30.7969327889	370.2643441	1437.222604	145	417	4	279	80	106	1.411320755	-0.5886947874	-1.0752248496	-0.0896760906	-0.4145398304	-0.0588425338	-1.0358716531	0.2302298589	0.8936630347	0.7996957692	0.122311683	0.005158846	0.0818719303	non_gov	heavy
	437	388.4438223115	341.6882455848	784.8181259078	252.2111017563	64.2308602389	6.2692307692	1.3461538462	1.5769230769	0.2845032051	2704	936	29.84886208	532	1782.3125	133.5014885	28.37276331	52.01722998	681.2686903	402.562846	278.7058444	698.3843532	1328.067055	1416.010081	267.8710374	28.51279841	42.7780066	4.982013358	124.0632914	31.2993717011	400.1467088	1588.29912	153	326	7	215	82	117	2.729166667	-0.7978359609	-0.9112702584	-0.0868449687	-0.0498715481	0.0384065952	-1.0544828132	0.2245098482	0.8911451387	0.7944791281	0.1502940912	0.0159976426	0.0696080465	non_gov	heavy
	438	881.6159207947	1534.620470391	2552.1168050729	1443.5018607262	199.8169282515	6.7272727273	3.4242424242	1.6363636364	0.1736340726	1089	495	44.72318345	878	1963.187618	90.37303708	29.56893812	74.2175932	780.7748584	438.1634612	342.6113972	793.1867851	1465.247136	1561.53496	354.7015383	59.5117307	59.63045246	0	97.46156671	32.2013896417	408.1491328	1755.043648	140	648	58	420	126	220	3.450511945	-1.1645131875	-0.7628307043	-0.1598465184	0.546814749	0.122278194	-1.2196711828	0.2079012363	0.8939765267	0.7954079099	0.1806763322	0.0303138274	0.0496445504	non_gov	heavy
