	HEX_600	HEX_weighted_average_distance	HEX_weighted_mean_home_distance	HEX_weighted_max_home_distance	HEX_weighted_median_home_distance	HEX_weighted_radius_of_gyration	HEX_weighted_num_reporting_2015	HEX_weighted_HEX_coverage	HEX_weighted_subject_coverage	HEX_weighted_subject_hhi	HEX_total_reporting	HEX_total_user	HEX_normalized_total_311_per_100	HEX_num_311_including_government_users	HEX_total_population	HEX_income_below_poverty	HEX_below_poverty_unemployed	HEX_above_poverty_unemployed	HEX_total_housing_units	HEX_Owner_occupied_housing_units	HEX_Renter_occupied_housing_units	HEX_less_than_bacholar	HEX_estimate_total_for_degree	HEX_White_population	HEX_Black_or_African_American_population	HEX_American_Indian_and_Alaska_Native_population	HEX_Asian_population	HEX_Native_Hawaiian_and_Other_Pacific_Islander_population	HEX_Some_other_race_population	HEX_Mean_travel_time_to_work_minutes	HEX_Foreign_born_population	HEX_Citizen_population	HEX_obrien.IndividualNeeds	HEX_obrien.PublicNeeds	HEX_minkoff.CausedByHumanBehavior	HEX_minkoff.CausedByUsage	HEX_wheeler.Detritus	HEX_wheeler.Infrastructure	HEX_600_coverage_in_HEX	HEX_income_below_poverty_percentage	HEX_renter_occupied_housing_units_percentage	HEX_below_poverty_unemployed_percentage	HEX_above_poverty_unemployed_percentage	HEX_less_than_bacholar_percentage	poverty_index	HEX_Foreign_born_population_percentage	HEX_Citizen_population_percentage	HEX_White_population_percentage	HEX_Black_or_African_American_population_percentage	HEX_American_Indian_and_Alaska_Native_population_percentage	HEX_Some_other_race_population_percentage	user_type	frequency
	522	50.8050322721	1377.6625292068	1446.2803976014	1354.7899064086	9.80727684485316e-05	1.75	1.25	1.25	0.09375	16	16	19.83899766	39	196.5825123	24.4384779	3.118262759	2.610638589	82.12970723	21.14228909	60.98741814	86.78728778	127.7994372	82.40333289	94.81694318	0.50762417	14.24973563	0	6.381560994	33.5592776406	61.857631	174.3558254	2	21	1	20	1	10	43.66666667	-0.1460511864	0.7510468212	-0.0725337228	-1.1173820364	0.4110751061	0.3559245965	0.3146649734	0.8869345669	0.4191793661	0.4823264393	0.0025822448	0.032462506	all	all
	525	370.9899367617	510.6813907944	1167.8537592527	414.5071478851	194.1976262616	14.3839285714	4.4553571429	1.7232142857	0.1657582927	12544	8400	33.35810882	384	1151.144395	76.35883099	3.729298143	39.7549764	403.1491395	232.5090854	170.6400541	519.1371574	774.8157719	438.8862032	544.1805126	20.43803951	12.08854892	0.346307288	154.72896	33.9342558157	308.1605239	1043.111539	82	261	3	171	71	88	5.573964497	-0.8878702123	-0.8012760129	-1.1496543776	0.3500128706	0.4758686976	-1.551874498	0.2676992784	0.9061517769	0.3812607742	0.4727300198	0.0177545403	0.1344131637	all	all
	526	434.9100445872	1180.8074237447	1570.5671467695	1140.5748501325	99.5684771918	18.7537313433	6.8134328358	1.3955223881	0.098122349	17956	14338	43.71958733	561	1283.177711	103.8440967	7.226489398	36.12541021	434.8172813	196.769516	238.0477653	651.5909137	850.6563345	396.3415604	676.7247487	6.005182992	17.96659563	2.040750247	228.6616303	32.4972420391	373.3817791	1134.410911	144	336	11	227	103	98	7.292929293	-0.7011565599	-0.1974801541	-0.9455344932	-0.0905904899	0.8636210596	-0.9335569414	0.2909821266	0.8840637593	0.308875035	0.5273819385	0.0046799309	0.178199503	all	all
	527	922.4560461322	1006.358532699	1915.6462603949	875.2707643934	171.7741273172	10.7592592593	5.6388888889	1.4166666667	0.1194775422	11664	7884	38.33906904	459	1197.212169	129.5286253	8.941085455	28.39972499	409.9953392	137.2774905	272.7178487	649.9505623	811.0516041	275.432563	721.4328609	6.835829525	9.824570924	2.804467002	232.0707067	33.3002601416	381.9406786	1009.492775	79	330	5	211	94	50	3.76875	-0.3523448219	0.3747567778	-0.7888189147	-0.3965324329	1.1030966483	-0.2785961422	0.3190250554	0.8432029018	0.2300616132	0.6025939926	0.0057097895	0.1938425892	all	all
	528	723.4108484789	958.5386920966	1737.6851724091	885.9132546025	195.5286789309	28.3666666667	9.6111111111	1.4888888889	0.1232195185	8100	5220	31.70564	324	1021.900205	90.60647999	20.89748297	44.40562463	351.3490817	206.6258494	144.7232323	536.7147578	682.2865916	177.737577	754.3321949	9.160522803	10.06865862	2.821226906	103.9126244	35.7669577086	319.0551593	909.0994174	79	206	6	111	79	57	4.642335766	-0.6021673015	-0.8565059008	0.3189069108	0.9657436452	0.9824837731	-0.5644144901	0.3122175314	0.8896166308	0.173928507	0.7381662037	0.0089642049	0.101685687	all	all
	529	554.2399270408	489.7047081931	1027.7423014057	514.0531112332	133.0677448591	35.4761904762	11.780952381	1.3619047619	0.0571050772	11025	8295	40.71754968	370	908.6990816	82.97309838	22.39410444	46.14905677	315.1110218	199.173104	115.9379178	480.7628799	609.1664549	135.9400133	714.8188778	8.155296989	9.092036716	2.386916192	66.69221646	36.5262149994	289.1678604	812.6706409	123	211	1	149	77	22	4.4140625	-0.5683275144	-1.070316769	0.6768320667	1.4719176818	1.0087891768	-0.472960052	0.3182218033	0.8943231674	0.1495984931	0.7866398154	0.0089746949	0.0733930713	all	all
	532	98.2540011837	929.6315947721	994.5253442779	970.3981419031	32.1927234657	1.671875	1.0625	1.078125	0.0311535494	4096	3264	30.38217497	232	763.6056347	86.30782626	10.57374552	11.30471549	315.6956941	93.01291244	222.6827816	333.4935757	505.486837	349.070591	329.5004886	2.020365627	59.56414697	0	33.45209272	34.3795887249	237.5062055	681.2090922	55	139	3	107	37	47	2.21686747	-0.2904900102	0.5701838639	-0.2444973533	-1.0121500915	0.3786951259	0.0685049647	0.311032547	0.8920954237	0.4571346453	0.431506099	0.0026458234	0.0438080747	all	all
	533	456.6123040798	358.9556431169	1026.3165224994	165.6226395258	60.1297818446	5.9047619048	1.7142857143	2.0476190476	0.3501082251	441	231	12.7465165	81	635.4677372	79.33047877	10.12228661	8.47447251	264.8272659	66.85417202	197.9730939	280.8346029	412.1889268	264.8272659	307.7881335	1.647814099	46.25649578	0	20.71537725	33.7	200.7979181	563.3170199	5	71	0	46	11	32	1.625	-0.1393820122	0.775262921	-0.0668578865	-1.1135375617	0.4141698051	0.3773049082	0.3159844416	0.8864604557	0.4167438414	0.4843489535	0.0025930728	0.0325986294	all	all
	534	921.720400228	1302.1618287088	1762.3734638281	1302.1618287088	0.0667941634	1.3846153846	1.0769230769	1	2.22044604925031e-16	169	143	3.090167987	33	1067.903109	133.3146749	17.01047781	14.24133026	445.0423277	112.3490291	332.6932986	471.9422397	692.6836158	445.0427062	517.2372032	2.769147551	77.73392768	0	34.81214064	33.6999641646	337.4404087	946.6540054	13	11	2	10	2	3	1.214285714	-0.1393837113	0.7752567387	-0.0668593323	-1.1135385409	0.4141690167	0.3772994539	0.3159841055	0.8864605763	0.4167444616	0.4843484384	0.00259307	0.0325985947	all	all
	535	673.8015851202	652.0433578708	1413.2736489533	624.3399495626	221.8673380933	16.5641025641	10.4615384615	1.6666666667	0.174212231	1521	1053	42.55415052	191	448.8398844	29.0094358	2.116706105	16.94511495	167.0331424	92.06574952	74.96739287	229.0557463	317.1536931	202.9540884	202.1280016	4.909904159	28.60552221	0	26.95707278	35.3564258779	132.6917899	399.8479551	49	120	2	88	39	21	7.448275862	-0.9096312989	-0.6770652268	-1.0236784272	0.5721727121	0.8809113259	-1.3753482204	0.2956327958	0.8908476475	0.4521748077	0.4503343144	0.0109390995	0.0600594415	all	all
	536	1134.0030955263	783.2848358952	2119.2576497644	564.7274624295	0.0682723433	2.9230769231	1.3846153846	1.2307692308	0.0865384615	169	91	62.86158405	57	90.67541148	7.074306159	0.266840902	3.220527234	33.08402467	19.01742763	14.06659704	40.11073085	63.35410056	33.91576309	44.71198486	2.540666999	0.415525851	0	10.18095833	35.4675164972	24.80453876	80.40019741	12	37	0	28	6	15	1.444444444	-0.7383779719	-0.7919899029	-1.1749834297	0.4178019342	0.4170456055	-1.4763533661	0.2735530874	0.8866813627	0.3740348407	0.4930993323	0.02801936	0.1122791522	all	all
	537	701.8764747493	762.5090740545	1822.9369506128	543.409201135	215.0096175201	7.6984126984	4.6587301587	1.6349206349	0.1456613932	15876	11214	43.59247439	559	1282.33143	103.1262254	3.976990167	45.31652623	464.5458255	260.8921323	203.6536932	563.983507	890.384452	466.4126845	641.8871798	36.91346113	3.100880917	0.007509886	147.7628382	35.7911375371	353.7228728	1135.126569	99	383	4	248	112	91	3.975490196	-0.7076353457	-0.7277436774	-1.1614531763	0.4055183089	0.3996842686	-1.4157400842	0.2758435647	0.8852052928	0.363722415	0.5005626196	0.0287862095	0.1152298343	all	all
	538	1213.7786184305	1772.8311701283	4195.21456236	1476.3915186647	603.089273851	51.3311258278	16.7682119205	2.3311258278	0.2228212125	22801	14043	61.28303616	814	1328.263172	140.2945316	9.380263738	32.93720431	457.3147071	163.2136667	294.1010404	708.4101908	901.9143992	321.991004	787.884565	10.42843611	10.17822744	2.823640901	247.7973182	33.5313575066	418.4408638	1125.156888	125	571	15	366	161	193	9.133093525	-0.3852157706	0.26746846	-0.8234809646	-0.3222722926	1.0379185205	-0.3869502086	0.3150285822	0.8470888238	0.2424150656	0.5931690207	0.0078511822	0.1865573957	all	all
	539	563.4774713071	521.8025258134	1033.1377226836	485.8348022437	106.2985111237	38.6588235294	11.9058823529	1.4235294118	0.1006808681	7225	5185	31.744923	388	1222.242687	114.2596828	12.09774134	35.5892207	415.2023971	197.1982619	218.0041352	633.0988572	822.4744614	397.6649632	633.7615244	6.20275851	27.59954158	2.594702768	216.9129868	33.8280268853	368.5527588	1058.125486	93	256	5	160	87	89	4.482517483	-0.5405159728	-0.3064327067	-0.581485259	-0.0239775478	0.9331364108	-0.6958445792	0.3015381174	0.8657245384	0.3253567949	0.5185234742	0.0050748993	0.1774712904	all	all
	540	39.1847384641	59.1358241303	73.3391481431	59.1358241303	2.63508749950548e-05	2.1923076923	1.0384615385	1.2307692308	0.1233974359	676	390	27.39570809	108	394.2223345	26.1747371	5.666060737	15.39690418	131.920675	97.49319724	34.42747774	186.1177777	261.9937215	197.4498992	143.3759717	1.539690418	19.33851165	0.677463784	58.07712255	34.8	106.1770512	357.6392902	25	78	0	67	12	17	1.117647059	-0.8870654721	-1.590288736	-0.1996447177	0.6621462681	0.6201254353	-1.4811189362	0.2693329168	0.9072019997	0.5008592409	0.363693173	0.0039056397	0.1473207311	all	all
	542	191.1031492617	327.1306098871	479.3360997108	330.1111018742	23.96314149	11.88	3.8	1.34	0.1563197709	10000	6800	49.09925783	293	596.7503643	33.6238711	1.888657783	24.57464313	218.2006957	130.391618	87.80907773	310.3124305	426.28612	272.4285904	266.2006807	7.225836475	37.32165798	0	38.15184023	35.6231446078	174.9176429	531.9090376	87	181	0	136	45	41	2.06557377	-1.0156528136	-0.9026117602	-1.1560320694	0.8088079164	0.9469381108	-1.631434701	0.2931169436	0.8913426274	0.4565201912	0.4460838177	0.0121086419	0.0639326635	all	all
	543	636.8108203384	465.8361477678	1227.6449425487	322.9130361937	204.8341159548	70.6206896552	19.9655172414	1.6896551724	0.1412857764	841	609	39.1970671	99	252.5699174	9.918704367	0	12.11690371	89.3341262	62.5268171	26.8073091	136.1067944	184.6938108	118.104455	110.0171965	3.645794037	15.11932233	0	18.06812633	36.0169269637	72.43334918	225.4945352	31	55	0	34	16	6	1.52173913	-1.2340883118	-1.4001630118	-1.4260994267	1.2778259551	1.0758058057	-2.1774338596	0.2867853382	0.8928004472	0.4676109341	0.4355910539	0.0144347913	0.0715371273	all	all
	544	706.6189891711	828.7942944076	1529.0523566495	661.0831777878	174.7670325159	17.6564417178	6.0981595092	1.3742331288	0.112759874	26569	18256	75.62330287	662	875.3915458	54.22120855	1.647441033	35.75395657	311.6847219	191.0329165	120.6518054	435.8538029	622.6463435	354.4678233	416.9940667	17.32393161	27.85637878	0.161849292	87.07236598	35.7527004385	249.5245515	775.2706425	141	449	11	303	132	102	5.223684211	-0.9440800458	-0.9771284626	-1.2655092243	0.7855155101	0.7960684973	-1.7079653979	0.2850433645	0.8856272901	0.4049248876	0.4763514895	0.0197899234	0.0994667659	all	all
	545	892.8568962036	753.3409011177	1397.1323901205	675.2767356867	132.53103125	6.4666666667	4.1333333333	1.2888888889	0.1003376672	8100	6390	40.94769094	481	1174.669411	121.4004414	8.733877703	30.1471864	406.0796133	147.8445751	258.2350382	627.535478	798.3028575	303.2059712	677.4410672	11.05138901	12.87285325	2.455135745	215.4333877	33.4076112776	365.9320586	997.8438635	84	335	8	252	64	147	6.826923077	-0.4143076066	0.2325524859	-0.7916413044	-0.262402818	1.0439739043	-0.4070394888	0.3115191859	0.8494678198	0.2581202578	0.5767078472	0.0094080844	0.1833991638	all	all
	546	645.0903734981	1053.6882803318	1765.0522189692	973.8790642879	129.338559423	20.3513513514	9	1.4324324324	0.0963220261	12321	8436	39.10017584	480	1227.615962	93.56151856	15.65313998	43.5240848	413.0595678	265.3454595	147.7141083	599.9834945	819.5639117	536.7717786	515.3683169	5.314932693	48.44081628	2.289584608	194.2689485	34.4477002949	344.9672952	1095.239957	96	322	8	211	108	87	5.84	-0.7614565038	-1.1204757694	-0.3380454085	0.413456594	0.7335784503	-1.1939241387	0.2810058731	0.8921682276	0.4372473112	0.4198123296	0.0043294751	0.1582489594	all	all
	547	450.2839015803	945.4424912761	1308.9562783965	896.0563836091	59.1354363009	16.1739130435	5.0724637681	1.1739130435	0.0751816326	4761	3726	22.3307136	282	1262.834699	83.84701567	18.1504128	49.32177392	422.588959	312.3054725	110.2834865	596.2016032	839.259305	632.5024288	459.2843588	4.932177392	61.94814804	2.170158053	186.0417312	34.8	340.122953	1145.646165	77	175	1	108	58	41	3.105769231	-0.8870654718	-1.5902887358	-0.1996447176	0.6621462682	0.6201254362	-1.4811189358	0.2693329169	0.9072020003	0.500859241	0.3636931731	0.0039056397	0.1473207312	all	all
	548	0	40.6309588815	40.6309588815	40.6309588815	211.2673995901	1	1	1	0	9	9	12.23288085	10	81.74689283	5.427656531	1.174928002	3.192739136	27.35538891	20.21642421	7.138964707	38.59383067	54.32764913	40.94368668	29.73078683	0.319273914	4.010080354	0.140480522	12.04301202	34.8	22.01712908	74.16094464	6	3	0	2	1	2	1	-0.8870654721	-1.5902887357	-0.1996447178	0.6621462675	0.6201254346	-1.4811189362	0.2693329167	0.9072019996	0.5008592408	0.3636931729	0.0039056397	0.1473207311	all	all
	550	0	21.6418889619	21.6418889619	21.6418889619	211.2673995901	1.8	1	1	0	25	15	3.845432038	22	572.1073675	22.51911979	0	27.50984363	201.9417282	141.0792423	60.86248591	308.5728036	418.0035532	266.8211382	249.7796422	8.277298083	34.32644205	0	41.0213155	36.1	164.4504369	510.6362568	9	12	0	4	6	1	1	-1.2329294837	-1.3938078932	-1.4260994267	1.2854651593	1.0790412499	-2.1726669762	0.2874468085	0.8925531916	0.4663829787	0.4365957448	0.0144680851	0.0717021277	all	all
	551	814.4843451189	1178.615079962	1822.9625249595	1147.9616062334	152.4842515367	28.5869565217	10.0217391304	1.6086956522	0.2347832434	2116	1564	53.13028902	226	425.3694157	16.73534586	0	20.44426035	150.2094578	104.9787933	45.23066449	229.3865255	310.8453732	198.4924027	185.6266471	6.151370371	25.51009477	0	30.48546787	36.0829272636	122.2132555	379.6864446	45	129	2	74	44	48	2.914285714	-1.2331676401	-1.3951160855	-1.4260994267	1.2838951903	1.0783763185	-2.1736478593	0.2873108667	0.8926040063	0.4666353418	0.436389266	0.0144612427	0.0716682177	all	all
	552	478.3193819206	822.7923312961	1333.9082595638	751.5586483593	134.5773338723	24.8181818182	7.9090909091	1.4318181818	0.1876428232	1936	1760	41.35557069	250	604.5134811	31.29547152	4.012804336	27.11468533	222.8413612	128.8127546	94.02860663	318.9966865	429.9133922	307.9406469	211.0373945	20.11292317	35.82980848	0.236238685	55.61193942	33.6433205583	157.2047546	541.0896619	46	165	13	130	40	62	4.302631579	-1.074186914	-0.8076674657	-0.8596599557	1.0623793266	0.9994017581	-1.4484040034	0.2600516937	0.8950828705	0.5094024476	0.3491028754	0.0332712566	0.0919945397	all	all
	553	716.6047608613	549.0054589499	1241.8273249577	471.8112857131	121.4119442677	27.8534482759	8.224137931	1.3965517241	0.12887776	13456	9744	28.68978264	353	1230.403187	81.30705792	17.62812659	48.2322197	412.8968396	303.4319239	109.4649157	581.8293223	818.5556516	618.6295703	444.3227851	5.927453285	60.82791965	2.082264044	179.8912719	34.7450830207	330.3961409	1116.265218	96	213	0	120	86	51	1.812080537	-0.8910856991	-1.5701454752	-0.203539298	0.6720834921	0.6253338992	-1.4734116335	0.2685267272	0.907235311	0.5027860598	0.3611196637	0.0048174886	0.1462051414	all	all
	554	27.4814003826	156.2924511365	175.2980651617	158.3948265195	0.9275168004	2.3846153846	1.1846153846	1.2923076923	0.0891623932	4225	2860	27.96833659	279	997.5566445	66.23364692	14.33763651	38.96096878	333.8175805	246.7008543	87.11672618	470.9601906	662.9598447	499.6354636	362.8045412	3.896096878	48.93497678	1.714282626	146.9607742	34.8	268.6748407	904.9853827	53	184	1	116	68	50	5.548076923	-0.8870654721	-1.590288736	-0.1996447178	0.6621462677	0.6201254352	-1.4811189363	0.2693329168	0.9072019997	0.5008592408	0.3636931729	0.0039056397	0.1473207311	all	all
	555	1869.5780791525	1276.7265797598	3206.9627466491	1161.0744326243	439.0601818871	89.8125	34.25	2.3125	0.1683510712	256	256	22.65394763	63	278.0972262	18.46450885	3.997023092	10.86147579	93.0611246	68.77486472	24.28625987	131.2935194	184.8188721	139.2875656	101.1420626	1.086147579	13.6420136	0.477904935	40.96948669	34.8	74.90073707	252.2903597	9	47	0	34	2	19	11.73684211	-0.887065472	-1.5902887361	-0.1996447178	0.6621462666	0.6201254352	-1.4811189363	0.2693329167	0.9072019996	0.5008592409	0.363693173	0.0039056397	0.1473207311	all	all
	556	675.4421605932	541.743249889	1238.5638945621	519.0291849698	139.2327967668	64.03125	18.09375	1.5	0.1028666238	1024	736	53.38574424	140	262.2422933	10.32230304	0	12.60994857	92.56594992	64.66783361	27.89811631	141.4434497	191.6042628	122.3053419	114.4938693	3.794143818	15.7345376	0	18.80333039	36.1	75.38071027	234.0651959	31	93	0	68	15	40	9.617021277	-1.2329294835	-1.3938078936	-1.4260994267	1.2854651588	1.0790412495	-2.1726669764	0.2874468085	0.8925531918	0.4663829787	0.4365957446	0.0144680851	0.0717021277	all	all
	557	227.1652483875	471.2176772142	651.7791237694	437.9063619417	21.0077404206	3.1339285714	1.9910714286	1.1517857143	0.0530036068	12544	9632	68.82398473	459	666.9186648	26.25105383	0	32.06885494	235.4080989	164.4593048	70.94879412	359.7103862	487.276318	311.0395134	291.1738511	9.649036001	40.01511989	0	47.81948724	36.1	191.7036417	595.2603827	92	297	0	214	52	98	4.473372781	-1.2329294837	-1.3938078936	-1.4260994267	1.2854651586	1.0790412488	-2.1726669766	0.2874468085	0.8925531914	0.4663829786	0.4365957447	0.0144680851	0.0717021277	all	all
	558	716.924823607	977.2469785787	1794.2145781104	954.3875075898	275.0095996554	72.6363636364	21.3409090909	1.8409090909	0.2014578041	1936	1276	38.44868547	228	592.9981667	24.89897564	2.843126666	28.63384054	220.1771519	135.1806733	84.99647857	315.5012037	428.0914708	316.9582479	198.3672849	20.87234043	39.1516995	0	43.06778119	34.03957471	152.6938872	533.5401509	27	173	7	116	31	81	4.967741935	-1.1993260795	-0.9822762929	-1.0169759769	1.2993728815	1.0291045472	-1.7047857562	0.2574947037	0.8997332216	0.5345012273	0.3345158485	0.0351979848	0.0726271743	all	all
	559	919.3965790004	954.6925787417	1825.9373365461	826.7736658518	191.3922308918	3.7254901961	1.4509803922	1.568627451	0.1574031522	2601	1683	26.58004437	172	647.1020049	39.03543043	8.739086942	27.07071364	228.24433	151.520694	76.72363601	314.9279897	438.616035	348.2117291	203.2384983	13.84281071	36.52012768	0.787191392	81.45333664	33.7483861365	164.2453173	587.5108868	32	98	0	67	26	25	1.858974359	-0.9647534704	-1.2248178484	-0.2736952346	0.8538886417	0.7194909266	-1.3453570013	0.2538167338	0.9079107812	0.5381094889	0.3140749013	0.0213920071	0.1258740292	all	all
	560	189.7182498384	253.0549341121	490.7272169381	241.2093372385	80.0028925346	10.2142857143	5.8571428571	1.3571428571	0.1070732895	784	560	38.3974659	82	213.5557597	14.17922166	3.069384454	8.340718626	71.46327719	52.81343034	18.64984685	100.8226068	141.9256681	106.9613757	77.66877184	0.834071863	10.47594259	0.36699162	31.46119066	34.8	57.51759564	193.7382122	25	43	0	24	16	18	5.848484848	-0.8870654724	-1.5902887357	-0.199644718	0.6621462673	0.6201254363	-1.4811189363	0.2693329167	0.9072019995	0.5008592409	0.3636931729	0.0039056397	0.1473207311	all	all
	561	0	57.2712742171	57.2712742171	57.2712742171	211.2673995901	2.8571428571	1	1.4285714286	0.1785714286	196	98	20.83061852	74	355.2462925	14.08100529	0.178716064	17.08956494	126.0771204	86.90762273	39.16949771	191.3334812	259.2312072	168.2199498	151.2939645	5.912446085	21.53929788	0	25.50639637	35.8838038027	100.9979404	317.3438497	5	62	0	45	15	42	23	-1.2294035477	-1.3486320215	-1.3831709427	1.286924468	1.0738014936	-2.1224278538	0.2843039957	0.8933065774	0.4735304867	0.4258847107	0.0166432309	0.0717991909	all	all
	562	469.6113646189	1756.9609350058	2401.2863326474	1715.3766254922	172.8433793741	31	12.4423076923	1.7115384615	0.1717200829	2704	1820	58.84478061	316	537.0059957	23.87482408	4.996694877	26.03193824	208.6402465	113.0031422	95.63710426	282.0143066	383.2610357	321.4414807	128.069583	29.37359784	38.49768901	0	39.46853138	32.1013102508	123.1453735	486.7892513	42	247	1	182	52	112	9.258823529	-1.1677149921	-0.6305628841	-0.632109102	1.312456027	0.9821285482	-1.2849813564	0.2293184331	0.9064875536	0.5985808041	0.2384881808	0.0546988266	0.0734973756	all	all
	563	318.1550544004	251.7355537306	694.3722811897	157.9490118357	52.9048993042	13	4.2826086957	1.2391304348	0.0949359674	8464	6164	65.51076002	337	514.4193105	23.46169153	5.865422882	24.98235672	203.9863736	104.0569467	99.92942688	268.5060253	365.1768839	323.2499722	99.71218899	32.80292056	38.23386768	0	38.01662979	31.2	111.2257969	467.9304033	92	211	1	120	78	43	5.241134752	-1.1530155544	-0.4774240954	-0.4531425745	1.3185398068	0.9602842914	-1.0957463319	0.2162162163	0.9096283785	0.6283783785	0.1938344595	0.0637668919	0.073902027	all	all
	566	0	22.9044051469	22.9044051469	22.9044051469	211.2673995901	1.9090909091	1	1	-2.22044604925031e-16	121	77	7.433029496	25	336.3366177	15.33967682	3.834919205	16.33391513	133.3699679	68.03430738	65.33566053	175.5540792	238.759229	211.3466584	65.19362649	21.44714074	24.99799186	0	24.85595781	31.2	72.72143085	305.9413321	3	22	0	12	9	0	1	-1.1530155545	-0.4774240948	-0.4531425747	1.3185398058	0.9602842913	-1.0957463318	0.2162162162	0.9096283782	0.6283783783	0.1938344595	0.0637668919	0.073902027	all	all
